Date,DAX,DOW,FTSE,HSI,IWM,NIKKEI,QQQ,SPY,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
1995-10-16,2193.85009765625,4784.3798828125,3557.300048828125,10009.2998046875,,18016.439453125,,58.34375,,,,,,,,,,,
1995-10-17,2185.52001953125,4795.9501953125,3562.199951171875,10032.900390625,,17916.599609375,,58.734375,,,,,,,,,,,
1995-10-18,2197.570068359375,4777.52001953125,3593.0,9973.7001953125,,17895.970703125,,58.90625,,,,,,,,,,,
1995-10-19,2176.090087890625,4802.4501953125,3578.60009765625,9981.599609375,,17955.359375,,59.1875,,,,,,,,,,,
1995-10-20,2148.1201171875,4794.85986328125,3551.39990234375,9895.2001953125,,18157.330078125,,58.828125,,,,,,,,,,,
1995-10-23,2116.860107421875,4755.47998046875,3531.5,9880.5,,18156.240234375,,58.703125,,,,,,,,,,,
1995-10-24,2114.8798828125,4783.66015625,3535.300048828125,9775.7001953125,,18014.25,,58.765625,,,,,,,,,,,
1995-10-25,2140.739990234375,4753.68017578125,3537.800048828125,9841.099609375,,17970.810546875,,58.28125,,,,,,,,,,,
1995-10-26,2142.739990234375,4703.81982421875,3519.60009765625,9774.5,,17726.6796875,,57.75,,,,,,,,,,,
1995-10-27,2112.010009765625,4741.75,3497.89990234375,9680.7998046875,,17337.189453125,,58.1875,,,,,,,,,,,
1995-10-30,2149.7099609375,4756.56982421875,3510.0,9672.400390625,,17509.169921875,,58.5625,,,,,,,,,,,
1995-10-31,2165.760009765625,4755.47998046875,3529.10009765625,9782.400390625,,17654.640625,,58.3125,,,,,,,,,,,
1995-11-01,2182.110107421875,4766.68017578125,3518.699951171875,9782.400390625,,17474.490234375,,58.78125,,,,,,,,,,,
1995-11-02,2180.489990234375,4808.58984375,3523.0,9749.400390625,,18028.80078125,,59.15625,,,,,,,,,,,
1995-11-03,2169.68994140625,4825.56982421875,3500.39990234375,9855.7998046875,,18028.80078125,,59.234375,,,,,,,,,,,
1995-11-06,2168.570068359375,4814.009765625,3514.800048828125,9736.099609375,,18036.970703125,,59.03125,,,,,,,,,,,
1995-11-07,2174.27001953125,4797.02978515625,3522.39990234375,9732.400390625,,18021.220703125,,58.8125,,,,,,,,,,,
1995-11-08,2184.050048828125,4852.669921875,3537.10009765625,9562.5,,17863.2890625,,59.34375,,,,,,,,,,,
1995-11-09,2182.469970703125,4864.22998046875,3541.60009765625,9497.7998046875,,17821.0390625,,59.5625,,,,,,,,,,,
1995-11-10,2174.780029296875,4870.3701171875,3523.39990234375,9411.900390625,,17843.560546875,,59.53125,,,,,,,,,,,
1995-11-13,2195.14990234375,4872.89990234375,3536.800048828125,9385.2001953125,,17789.4609375,,59.46875,,,,,,,,,,,
1995-11-14,2197.340087890625,4871.81005859375,3547.89990234375,9407.400390625,,17802.509765625,,59.078125,,,,,,,,,,,
1995-11-15,2196.639892578125,4922.75,3571.39990234375,9431.400390625,,17682.740234375,,59.671875,,,,,,,,,,,
1995-11-16,2202.5,4969.35986328125,3610.800048828125,9367.7001953125,,17939.51953125,,60.0,,,,,,,,,,,
1995-11-17,2196.590087890625,4989.9501953125,3609.199951171875,9287.900390625,,18151.16015625,,60.1875,,,,,,,,,,,
1995-11-20,2204.010009765625,4983.08984375,3628.800048828125,9373.900390625,,18383.8203125,,59.875,,,,,,,,,,,
1995-11-21,2201.89990234375,5023.5498046875,3604.10009765625,9452.099609375,,18384.3203125,,60.359375,,,,,,,,,,,
1995-11-22,2194.530029296875,5041.60986328125,3632.39990234375,9501.599609375,,18239.83984375,,60.171875,,,,,,,,,,,
1995-11-23,2197.260009765625,5041.60986328125,3602.5,9505.7001953125,,18239.83984375,,60.171875,,,,,,,,,,,
1995-11-24,2210.919921875,5048.83984375,3624.0,9488.7998046875,,18215.23046875,,60.328125,,,,,,,,,,,
1995-11-27,2247.969970703125,5070.8798828125,3649.0,9523.900390625,,18543.140625,,60.34375,,,,,,,,,,,
1995-11-28,2242.909912109375,5078.10009765625,3648.800048828125,9623.7998046875,,18688.419921875,,60.984375,,,,,,,,,,,
1995-11-29,2249.75,5105.56005859375,3655.5,9617.2998046875,,18533.98046875,,61.046875,,,,,,,,,,,
1995-11-30,2254.949951171875,5074.490234375,3664.300048828125,9813.2998046875,,18744.419921875,,60.90625,,,,,,,,,,,
1995-12-01,2266.56005859375,5087.1298828125,3680.39990234375,9862.599609375,,18833.099609375,,60.984375,,,,,,,,,,,
1995-12-04,2261.080078125,5139.52001953125,3669.699951171875,9940.599609375,,18897.369140625,,61.734375,,,,,,,,,,,
1995-12-05,2269.340087890625,5177.4501953125,3664.199951171875,9975.400390625,,18879.529296875,,62.140625,,,,,,,,,,,
1995-12-06,2274.93994140625,5199.1298828125,3662.800048828125,9898.900390625,,19067.859375,,62.28125,,,,,,,,,,,
1995-12-07,2260.6201171875,5159.39013671875,3639.5,9864.0,,19412.3203125,,61.953125,,,,,,,,,,,
1995-12-08,2277.699951171875,5156.85986328125,3630.0,9863.599609375,,19286.970703125,,62.15625,,,,,,,,,,,
1995-12-11,2280.389892578125,5184.31982421875,3652.10009765625,9835.2001953125,,19226.779296875,,62.421875,,,,,,,,,,,
1995-12-12,2278.639892578125,5174.919921875,3654.89990234375,9927.7998046875,,19312.76953125,,62.234375,,,,,,,,,,,
1995-12-13,2283.260009765625,5216.47021484375,3662.39990234375,9920.900390625,,19283.48046875,,62.625,,,,,,,,,,,
1995-12-14,2286.2099609375,5182.14990234375,3671.60009765625,9912.7998046875,,19499.30078125,,62.171875,,,,,,,,,,,
1995-12-15,2283.840087890625,5176.72998046875,3642.60009765625,9858.7001953125,,19346.55078125,,61.8125,,,,,,,,,,,
1995-12-18,2240.239990234375,5075.2099609375,3596.10009765625,9806.599609375,,19311.080078125,,60.625,,,,,,,,,,,
1995-12-19,2241.429931640625,5109.89013671875,3576.89990234375,9705.900390625,,19140.490234375,,61.265625,,,,,,,,,,,
1995-12-20,2268.070068359375,5059.31982421875,3613.699951171875,9877.900390625,,19448.58984375,,60.671875,,,,,,,,,,,
1995-12-21,2268.35009765625,5096.52978515625,3633.300048828125,9907.599609375,,19653.25,,60.984375,,,,,,,,,,,
1995-12-22,2280.81005859375,5097.97021484375,3658.300048828125,9932.2001953125,,19744.419921875,,61.203125,,,,,,,,,,,
1995-12-25,2280.81005859375,5097.97021484375,3658.300048828125,9932.2001953125,,19775.41015625,,61.203125,,,,,,,,,,,
1995-12-26,2280.81005859375,5110.259765625,3658.300048828125,9932.2001953125,,19904.720703125,,61.5,,,,,,,,,,,
1995-12-27,2280.43994140625,5105.919921875,3676.39990234375,9985.2001953125,,20011.759765625,,61.46875,,,,,,,,,,,
1995-12-28,2273.89990234375,5095.7998046875,3676.699951171875,9998.2001953125,,19873.130859375,,61.40625,,,,,,,,,,,
1995-12-29,2260.68994140625,5117.1201171875,3689.300048828125,10073.400390625,,19868.150390625,,61.484375,,,,,,,,,,,
1996-01-02,2307.699951171875,5177.4501953125,3687.89990234375,10204.900390625,,19868.150390625,,62.140625,,,,,,,,,,,
1996-01-03,2326.179931640625,5194.06982421875,3715.60009765625,10397.400390625,,19868.150390625,,62.3125,,,,,,,,,,,
1996-01-04,2332.81005859375,5173.83984375,3714.10009765625,10573.900390625,,20618.0,,61.71875,,,,,,,,,,,
1996-01-05,2315.659912109375,5181.43017578125,3704.5,10529.900390625,,20669.029296875,,61.59375,,,,,,,,,,,
1996-01-08,2336.760009765625,5197.7001953125,3720.60009765625,10466.7001953125,,20563.580078125,,61.828125,,,,,,,,,,,
1996-01-09,2351.469970703125,5130.1298828125,3700.300048828125,10427.2001953125,,20652.080078125,,60.765625,,,,,,,,,,,
1996-01-10,2340.31005859375,5032.93994140625,3671.5,10304.599609375,,20612.3203125,,59.96875,,,,,,,,,,,
1996-01-11,2330.97998046875,5065.10009765625,3654.89990234375,10429.7998046875,,20377.919921875,,60.328125,,,,,,,,,,,
1996-01-12,2353.889892578125,5061.1201171875,3657.300048828125,10540.0,,20287.419921875,,60.234375,,,,,,,,,,,
1996-01-15,2361.3798828125,5043.77978515625,3662.699951171875,10634.5,,20287.419921875,,60.109375,,,,,,,,,,,
1996-01-16,2379.429931640625,5088.22021484375,3710.60009765625,10671.2001953125,,20567.0703125,,60.84375,,,,,,,,,,,
1996-01-17,2375.6298828125,5066.89990234375,3704.199951171875,10593.7998046875,,20570.259765625,,60.65625,,,,,,,,,,,
1996-01-18,2389.6201171875,5124.35009765625,3748.699951171875,10536.5,,20370.0390625,,60.859375,,,,,,,,,,,
1996-01-19,2400.580078125,5184.68017578125,3748.39990234375,10764.099609375,,20365.759765625,,61.265625,,,,,,,,,,,
1996-01-22,2391.739990234375,5219.35986328125,3754.199951171875,10955.2998046875,,20196.529296875,,61.28125,,,,,,,,,,,
1996-01-23,2393.1201171875,5192.27001953125,3735.0,10957.2001953125,,20080.919921875,,61.421875,,,,,,,,,,,
1996-01-24,2436.679931640625,5242.83984375,3758.199951171875,10960.2001953125,,20312.740234375,,61.921875,,,,,,,,,,,
1996-01-25,2437.02001953125,5216.830078125,3734.199951171875,11103.099609375,,20414.689453125,,61.703125,,,,,,,,,,,
1996-01-26,2449.7099609375,5271.75,3734.699951171875,11111.900390625,,20663.83984375,,62.234375,,,,,,,,,,,
1996-01-29,2437.699951171875,5304.97998046875,3734.60009765625,11059.0,,20589.19921875,,62.484375,,,,,,,,,,,
1996-01-30,2456.090087890625,5381.2099609375,3735.300048828125,11201.5,,20722.439453125,,63.015625,,,,,,,,,,,
1996-01-31,2463.0,5395.2998046875,3759.300048828125,11359.7001953125,,20812.740234375,,63.671875,,,,,,,,,,,
1996-02-01,2472.530029296875,5405.06005859375,3752.800048828125,11362.7998046875,,20935.119140625,,63.90625,,,,,,,,,,,
1996-02-02,2459.81005859375,5373.990234375,3781.300048828125,11469.400390625,,20904.029296875,,63.640625,,,,,,,,,,,
1996-02-05,2416.840087890625,5407.58984375,3746.60009765625,11484.099609375,,20653.380859375,,64.15625,,,,,,,,,,,
1996-02-06,2437.97998046875,5459.60986328125,3747.5,11391.400390625,,20751.150390625,,64.765625,,,,,,,,,,,
1996-02-07,2442.429931640625,5492.1201171875,3726.10009765625,11388.599609375,,20943.490234375,,65.140625,,,,,,,,,,,
1996-02-08,2411.489990234375,5539.4501953125,3708.39990234375,11331.7998046875,,21118.30078125,,65.84375,,,,,,,,,,,
1996-02-09,2435.070068359375,5541.6201171875,3716.300048828125,11310.2998046875,,20934.8203125,,65.828125,,,,,,,,,,,
1996-02-12,2428.590087890625,5600.14990234375,3726.60009765625,11256.599609375,,20934.8203125,,66.328125,,,,,,,,,,,
1996-02-13,2436.090087890625,5601.22998046875,3747.60009765625,11200.2001953125,,20784.23046875,,66.1875,,,,,,,,,,,
1996-02-14,2427.77001953125,5579.5498046875,3745.0,11364.5,,20943.58984375,,65.609375,,,,,,,,,,,
1996-02-15,2426.510009765625,5551.3701171875,3779.800048828125,11471.7998046875,,20886.189453125,,65.203125,,,,,,,,,,,
1996-02-16,2423.60009765625,5503.31982421875,3770.89990234375,11595.0,,20802.76953125,,64.9375,,,,,,,,,,,
1996-02-19,2387.60009765625,5503.31982421875,3744.300048828125,11595.0,,20721.25,,64.9375,,,,,,,,,,,
1996-02-20,2373.010009765625,5458.52978515625,3714.60009765625,11595.0,,20655.669921875,,64.296875,,,,,,,,,,,
1996-02-21,2401.590087890625,5515.97021484375,3725.60009765625,11595.0,,20372.23046875,,65.09375,,,,,,,,,,,
1996-02-22,2421.929931640625,5608.4599609375,3740.0,11338.5,,20340.939453125,,66.125,,,,,,,,,,,
1996-02-23,2449.52001953125,5630.490234375,3740.300048828125,11390.400390625,,20300.380859375,,65.9375,,,,,,,,,,,
1996-02-26,2438.72998046875,5565.10009765625,3704.199951171875,11210.400390625,,20480.26953125,,65.0,,,,,,,,,,,
1996-02-27,2449.090087890625,5549.2099609375,3715.89990234375,11197.0,,20000.400390625,,64.796875,,,,,,,,,,,
1996-02-28,2486.949951171875,5506.2099609375,3738.199951171875,11264.7001953125,,19919.970703125,,64.5,,,,,,,,,,,
1996-02-29,2485.179931640625,5485.6201171875,3727.60009765625,11125.7001953125,,20125.369140625,,63.875,,,,,,,,,,,
1996-03-01,2488.85009765625,5536.56005859375,3752.699951171875,11194.900390625,,20168.630859375,,64.890625,,,,,,,,,,,
1996-03-04,2486.830078125,5600.14990234375,3768.60009765625,11254.099609375,,20063.880859375,,65.265625,,,,,,,,,,,
1996-03-05,2472.52001953125,5642.419921875,3777.10009765625,11454.099609375,,20183.869140625,,65.875,,,,,,,,,,,
1996-03-06,2471.3798828125,5629.77001953125,3758.89990234375,11378.7001953125,,20241.1796875,,65.296875,,,,,,,,,,,
1996-03-07,2479.3798828125,5641.68994140625,3758.199951171875,11194.5,,19957.150390625,,65.625,,,,,,,,,,,
1996-03-08,2448.800048828125,5470.4501953125,3710.300048828125,11217.7998046875,,20155.869140625,,63.5,,,,,,,,,,,
1996-03-11,2419.719970703125,5581.0,3674.5,10397.5,,19796.2890625,,64.234375,,,,,,,,,,,
1996-03-12,2415.2900390625,5583.89013671875,3639.5,10602.5,,19950.26953125,,63.734375,,,,,,,,,,,
1996-03-13,2417.0,5568.72021484375,3640.300048828125,10249.5,,19734.69921875,,64.171875,,,,,,,,,,,
1996-03-14,2432.4599609375,5586.06005859375,3681.800048828125,10451.7998046875,,19923.66015625,,64.453125,,,,,,,,,,,
1996-03-15,2458.0,5584.97021484375,3644.800048828125,10557.599609375,,20190.849609375,,64.125,,,,,,,,,,,
1996-03-18,2472.550048828125,5683.60009765625,3669.60009765625,10601.2998046875,,20285.130859375,,65.359375,,,,,,,,,,,
1996-03-19,2484.739990234375,5669.509765625,3693.0,10880.5,,20442.599609375,,65.21875,,,,,,,,,,,
1996-03-20,2491.72998046875,5655.419921875,3685.39990234375,10836.5,,20442.599609375,,65.140625,,,,,,,,,,,
1996-03-21,2505.320068359375,5626.8798828125,3698.300048828125,11028.0,,20727.529296875,,64.984375,,,,,,,,,,,
1996-03-22,2479.840087890625,5636.64013671875,3707.0,11026.7001953125,,20700.919921875,,65.15625,,,,,,,,,,,
1996-03-25,2514.800048828125,5643.85986328125,3681.89990234375,11111.7998046875,,20915.439453125,,65.03125,,,,,,,,,,,
1996-03-26,2505.780029296875,5670.60009765625,3660.89990234375,10984.5,,21014.76953125,,65.34375,,,,,,,,,,,
1996-03-27,2523.81005859375,5626.8798828125,3672.39990234375,11066.599609375,,21329.98046875,,64.75,,,,,,,,,,,
1996-03-28,2502.93994140625,5630.85009765625,3672.60009765625,11030.599609375,,21295.8203125,,65.0,,,,,,,,,,,
1996-03-29,2489.35009765625,5587.14013671875,3699.699951171875,10957.2001953125,,21406.849609375,,64.6875,,,,,,,,,,,
1996-04-01,2500.75,5637.72021484375,3718.39990234375,10926.7998046875,,21560.390625,,65.4375,,,,,,,,,,,
1996-04-02,2508.110107421875,5671.68017578125,3728.5,11144.599609375,,21600.080078125,,65.5625,,,,,,,,,,,
1996-04-03,2489.52001953125,5689.740234375,3725.10009765625,11139.900390625,,21464.73046875,,65.5625,,,,,,,,,,,
1996-04-04,2498.75,5682.8798828125,3755.60009765625,11139.900390625,,21471.16015625,,65.515625,,,,,,,,,,,
1996-04-05,2498.75,5682.8798828125,3755.60009765625,11139.900390625,,21695.83984375,,65.515625,,,,,,,,,,,
1996-04-08,2498.75,5594.3701171875,3755.60009765625,11139.900390625,,21424.240234375,,64.390625,,,,,,,,,,,
1996-04-09,2510.81005859375,5560.41015625,3758.60009765625,11107.400390625,,21744.169921875,,64.140625,,,,,,,,,,,
1996-04-10,2525.590087890625,5485.97998046875,3767.39990234375,11077.599609375,,21791.69921875,,63.0,,,,,,,,,,,
1996-04-11,2508.1201171875,5487.06982421875,3744.199951171875,10892.599609375,,21694.4296875,,62.921875,,,,,,,,,,,
1996-04-12,2526.739990234375,5532.58984375,3766.800048828125,10849.7998046875,,21660.470703125,,63.71875,,,,,,,,,,,
1996-04-15,2540.7900390625,5592.919921875,3790.5,10949.599609375,,21883.0390625,,64.25,,,,,,,,,,,
1996-04-16,2547.320068359375,5620.02001953125,3825.300048828125,11033.0,,21868.169921875,,64.4375,,,,,,,,,,,
1996-04-17,2519.820068359375,5549.93017578125,3805.60009765625,10962.7001953125,,21816.220703125,,64.28125,,,,,,,,,,,
1996-04-18,2524.179931640625,5551.740234375,3820.699951171875,10909.2998046875,,21812.5,,64.375,,,,,,,,,,,
1996-04-19,2535.860107421875,5535.47998046875,3857.10009765625,10818.5,,21883.83984375,,64.53125,,,,,,,,,,,
1996-04-22,2549.27001953125,5564.740234375,3852.699951171875,10910.0,,22123.890625,,65.03125,,,,,,,,,,,
1996-04-23,2549.1201171875,5588.58984375,3833.0,10889.099609375,,22119.880859375,,65.234375,,,,,,,,,,,
1996-04-24,2524.840087890625,5553.89990234375,3817.60009765625,10898.7001953125,,22282.05078125,,65.0,,,,,,,,,,,
1996-04-25,2538.679931640625,5566.91015625,3819.300048828125,10753.400390625,,22230.099609375,,65.296875,,,,,,,,,,,
1996-04-26,2539.8798828125,5567.990234375,3832.800048828125,10732.7998046875,,22235.029296875,,65.4375,,,,,,,,,,,
1996-04-29,2505.969970703125,5573.41015625,3809.199951171875,10835.7998046875,,22235.029296875,,65.4375,,,,,,,,,,,
1996-04-30,2492.6298828125,5569.080078125,3817.89990234375,10964.5,,22041.30078125,,65.390625,,,,,,,,,,,
1996-05-01,2492.6298828125,5575.22021484375,3806.0,10907.0,,21815.009765625,,65.53125,,,,,,,,,,,
1996-05-02,2465.489990234375,5498.27001953125,3776.39990234375,10929.900390625,,21662.380859375,,64.40625,,,,,,,,,,,
1996-05-03,2472.429931640625,5478.02978515625,3751.60009765625,10734.2001953125,,21662.380859375,,64.3125,,,,,,,,,,,
1996-05-06,2473.52001953125,5464.31005859375,3751.60009765625,10697.5,,21662.380859375,,64.25,,,,,,,,,,,
1996-05-07,2476.7900390625,5420.9501953125,3723.0,10702.2001953125,,21495.279296875,,63.984375,,,,,,,,,,,
1996-05-08,2456.780029296875,5474.06005859375,3707.300048828125,10617.2998046875,,21728.599609375,,64.78125,,,,,,,,,,,
1996-05-09,2470.570068359375,5475.14013671875,3728.300048828125,10573.0,,21411.880859375,,64.734375,,,,,,,,,,,
1996-05-10,2499.02001953125,5518.14013671875,3754.39990234375,10597.7001953125,,21420.119140625,,65.375,,,,,,,,,,,
1996-05-13,2496.330078125,5582.60009765625,3739.199951171875,10746.0,,21171.8203125,,66.359375,,,,,,,,,,,
1996-05-14,2528.199951171875,5624.7099609375,3759.699951171875,10817.900390625,,21301.05078125,,66.765625,,,,,,,,,,,
1996-05-15,2534.39990234375,5625.43994140625,3776.199951171875,10863.7998046875,,22055.970703125,,66.6875,,,,,,,,,,,
1996-05-16,2534.39990234375,5635.0498046875,3753.60009765625,10833.400390625,,22147.2109375,,66.828125,,,,,,,,,,,
1996-05-17,2552.2900390625,5687.5,3789.60009765625,10816.900390625,,21916.599609375,,67.1875,,,,,,,,,,,
1996-05-20,2541.97998046875,5748.81982421875,3778.199951171875,10987.599609375,,21979.0,,67.640625,,,,,,,,,,,
1996-05-21,2564.1201171875,5736.259765625,3789.39990234375,11088.7998046875,,22091.740234375,,67.546875,,,,,,,,,,,
1996-05-22,2548.7900390625,5778.0,3764.199951171875,11082.7998046875,,21958.0,,68.1875,,,,,,,,,,,
1996-05-23,2546.550048828125,5762.1201171875,3747.0,11030.7998046875,,21724.080078125,,67.90625,,,,,,,,,,,
1996-05-24,2549.530029296875,5762.85986328125,3752.10009765625,11019.2001953125,,21798.4296875,,68.171875,,,,,,,,,,,
1996-05-27,2549.530029296875,5762.85986328125,3752.10009765625,11081.7001953125,,21699.759765625,,68.171875,,,,,,,,,,,
1996-05-28,2559.14990234375,5709.669921875,3760.199951171875,11107.0,,21944.529296875,,67.484375,,,,,,,,,,,
1996-05-29,2548.530029296875,5673.830078125,3775.699951171875,11200.599609375,,22021.5,,67.03125,,,,,,,,,,,
1996-05-30,2535.780029296875,5693.41015625,3746.699951171875,11157.099609375,,21886.349609375,,67.375,,,,,,,,,,,
1996-05-31,2523.81005859375,5643.18017578125,3747.800048828125,11264.7001953125,,21956.189453125,,66.875,,,,,,,,,,,
1996-06-03,2543.989990234375,5624.7099609375,3739.199951171875,11059.7998046875,,21588.51953125,,67.0625,,,,,,,,,,,
1996-06-04,2550.419921875,5665.7099609375,3755.199951171875,11086.900390625,,21858.119140625,,67.53125,,,,,,,,,,,
1996-06-05,2551.030029296875,5697.47998046875,3753.39990234375,11092.5,,21881.4296875,,68.125,,,,,,,,,,,
1996-06-06,2551.030029296875,5667.18994140625,3760.300048828125,11225.7998046875,,21804.4609375,,67.625,,,,,,,,,,,
1996-06-07,2536.030029296875,5697.10986328125,3706.800048828125,11196.599609375,,21751.810546875,,67.625,,,,,,,,,,,
1996-06-10,2552.9599609375,5687.8701171875,3728.800048828125,11143.2001953125,,21719.150390625,,67.40625,,,,,,,,,,,
1996-06-11,2571.10009765625,5668.66015625,3755.699951171875,10993.599609375,,21817.619140625,,67.34375,,,,,,,,,,,
1996-06-12,2569.89990234375,5668.2900390625,3769.199951171875,10958.7001953125,,22104.80078125,,67.21875,,,,,,,,,,,
1996-06-13,2566.1298828125,5657.9501953125,3761.699951171875,10866.0,,22082.400390625,,67.21875,,,,,,,,,,,
1996-06-14,2544.89990234375,5649.4501953125,3753.60009765625,10865.0,,22289.390625,,66.9375,,,,,,,,,,,
1996-06-17,2549.7099609375,5652.77978515625,3761.5,10865.0,,22245.380859375,,66.890625,,,,,,,,,,,
1996-06-18,2555.81005859375,5628.02978515625,3756.39990234375,10952.7998046875,,22332.400390625,,66.34375,,,,,,,,,,,
1996-06-19,2546.0400390625,5648.35009765625,3753.199951171875,10904.5,,22367.359375,,66.640625,,,,,,,,,,,
1996-06-20,2532.219970703125,5659.43017578125,3727.5,10904.5,,22437.30078125,,66.59375,,,,,,,,,,,
1996-06-21,2547.780029296875,5705.22998046875,3722.300048828125,10855.2998046875,,22530.650390625,,66.8125,,,,,,,,,,,
1996-06-24,2562.18994140625,5717.7900390625,3710.800048828125,10959.7001953125,,22603.19921875,,66.9375,,,,,,,,,,,
1996-06-25,2578.360107421875,5719.27001953125,3679.5,10982.7998046875,,22597.169921875,,66.859375,,,,,,,,,,,
1996-06-26,2572.06005859375,5682.7001953125,3695.5,11059.900390625,,22666.80078125,,66.40625,,,,,,,,,,,
1996-06-27,2551.800048828125,5677.52978515625,3678.800048828125,11002.5,,22501.609375,,66.875,,,,,,,,,,,
1996-06-28,2570.43994140625,5654.6298828125,3711.0,11020.900390625,,22530.75,,67.109375,,,,,,,,,,,
1996-07-01,2573.43994140625,5729.97998046875,3725.60009765625,11002.599609375,,22455.490234375,,67.6875,,,,,,,,,,,
1996-07-02,2565.320068359375,5720.3798828125,3725.699951171875,11084.400390625,,22347.970703125,,67.4375,,,,,,,,,,,
1996-07-03,2566.320068359375,5703.02001953125,3714.10009765625,11063.2998046875,,22379.01953125,,67.296875,,,,,,,,,,,
1996-07-04,2578.739990234375,5703.02001953125,3760.60009765625,11181.7998046875,,22292.91015625,,67.296875,,,,,,,,,,,
1996-07-05,2568.7900390625,5588.14013671875,3743.199951171875,11177.099609375,,22232.419921875,,65.578125,,,,,,,,,,,
1996-07-08,2561.510009765625,5550.830078125,3741.5,10890.099609375,,21924.939453125,,65.3125,,,,,,,,,,,
1996-07-09,2562.239990234375,5581.85986328125,3752.300048828125,10929.599609375,,21919.8203125,,65.578125,,,,,,,,,,,
1996-07-10,2573.0,5603.64990234375,3765.800048828125,10911.7998046875,,21778.939453125,,65.84375,,,,,,,,,,,
1996-07-11,2561.949951171875,5520.5400390625,3749.0,10921.400390625,,21892.580078125,,64.515625,,,,,,,,,,,
1996-07-12,2548.969970703125,5510.56005859375,3728.300048828125,10802.7001953125,,21656.44921875,,64.5625,,,,,,,,,,,
1996-07-15,2529.5,5349.509765625,3698.300048828125,10800.099609375,,21753.419921875,,62.65625,,,,,,,,,,,
1996-07-16,2475.97998046875,5358.759765625,3632.300048828125,10628.0,,21406.349609375,,62.8125,,,,,,,,,,,
1996-07-17,2497.68994140625,5376.8798828125,3658.199951171875,10609.099609375,,21412.880859375,,63.5625,,,,,,,,,,,
1996-07-18,2505.56005859375,5464.18017578125,3693.39990234375,10711.2001953125,,21566.419921875,,64.4375,,,,,,,,,,,
1996-07-19,2498.35009765625,5426.81982421875,3710.5,10845.2998046875,,21476.2890625,,63.96875,,,,,,,,,,,
1996-07-22,2468.320068359375,5390.93994140625,3681.300048828125,10798.2998046875,,21005.630859375,,63.5,,,,,,,,,,,
1996-07-23,2488.820068359375,5346.5498046875,3708.39990234375,10865.2998046875,,21163.689453125,,62.6875,,,,,,,,,,,
1996-07-24,2459.1298828125,5354.68994140625,3668.800048828125,10699.900390625,,20631.029296875,,62.8125,,,,,,,,,,,
1996-07-25,2464.510009765625,5422.009765625,3684.699951171875,10707.0,,20883.83984375,,63.375,,,,,,,,,,,
1996-07-26,2469.510009765625,5473.06005859375,3673.300048828125,10705.599609375,,21124.900390625,,63.71875,,,,,,,,,,,
1996-07-29,2472.25,5434.58984375,3678.800048828125,10651.7998046875,,20967.5390625,,63.015625,,,,,,,,,,,
1996-07-30,2466.840087890625,5481.93017578125,3668.5,10585.900390625,,20880.330078125,,63.625,,,,,,,,,,,
1996-07-31,2491.5,5528.91015625,3703.199951171875,10681.400390625,,20692.830078125,,64.09375,,,,,,,,,,,
1996-08-01,2504.159912109375,5594.75,3734.39990234375,10789.900390625,,20984.830078125,,65.15625,,,,,,,,,,,
1996-08-02,2520.260009765625,5679.830078125,3770.60009765625,10962.0,,20940.41015625,,66.5625,,,,,,,,,,,
1996-08-05,2520.52001953125,5674.27978515625,3788.300048828125,11071.400390625,,21077.470703125,,66.171875,,,,,,,,,,,
1996-08-06,2527.72998046875,5696.10986328125,3788.39990234375,11134.599609375,,20744.880859375,,66.375,,,,,,,,,,,
1996-08-07,2541.409912109375,5718.669921875,3811.10009765625,11127.5,,20477.58984375,,66.546875,,,,,,,,,,,
1996-08-08,2534.6298828125,5713.490234375,3811.39990234375,11164.400390625,,20731.310546875,,66.4375,,,,,,,,,,,
1996-08-09,2532.9599609375,5681.31005859375,3810.699951171875,11104.0,,20551.05078125,,66.21875,,,,,,,,,,,
1996-08-12,2529.139892578125,5704.97998046875,3803.300048828125,11181.900390625,,20666.599609375,,66.703125,,,,,,,,,,,
1996-08-13,2545.64990234375,5647.27978515625,3823.39990234375,11165.7001953125,,20864.94921875,,66.171875,,,,,,,,,,,
1996-08-14,2544.610107421875,5666.89990234375,3830.300048828125,11166.7998046875,,20981.109375,,66.40625,,,,,,,,,,,
1996-08-15,2542.75,5665.77978515625,3837.39990234375,11158.400390625,,20968.25,,66.28125,,,,,,,,,,,
1996-08-16,2567.9599609375,5689.4501953125,3872.89990234375,11176.0,,20834.0,,66.84375,,,,,,,,,,,
1996-08-19,2556.25,5699.43994140625,3863.699951171875,11213.5,,21106.41015625,,66.875,,,,,,,,,,,
1996-08-20,2562.1201171875,5721.259765625,3883.199951171875,11312.5,,21127.009765625,,66.828125,,,,,,,,,,,
1996-08-21,2534.43994140625,5689.81982421875,3872.10009765625,11436.5,,21275.01953125,,66.59375,,,,,,,,,,,
1996-08-22,2559.419921875,5733.47021484375,3891.10009765625,11478.7998046875,,21363.240234375,,67.21875,,,,,,,,,,,
1996-08-23,2562.1201171875,5722.740234375,3907.5,11424.599609375,,21228.80078125,,66.859375,,,,,,,,,,,
1996-08-26,2554.419921875,5693.89013671875,3907.5,11424.599609375,,20883.740234375,,66.53125,,,,,,,,,,,
