Date,AAVE,ADA,AVAX,BTC,CRV,CVX,DOGE,DOT,ETH,FET,HBAR,LINK,LTC,MOG,MON,PENDLE,PEPE,RENDER,TAO,TRAC,UNI,WIF,WLD,XLM,XMR,XRP,ZEC
2019-01-13,,0.040240999311208725,,3552.953125,,,0.0020940001122653484,,116.8978042602539,,,0.44426101446151733,30.332897186279297,,,,,,,0.017992999404668808,,,,0.10360900312662125,43.11040115356445,0.31786298751831055,53.001441955566406
2019-01-14,,0.04405900090932846,,3706.05224609375,,,0.0021830000914633274,,129.0687255859375,,,0.48565998673439026,32.35824203491211,,,,,,,0.020433999598026276,,,,0.10964900255203247,45.91458511352539,0.33376601338386536,56.270225524902344
2019-01-15,,0.042810000479221344,,3630.67529296875,,,0.002111000008881092,,122.03271484375,,,0.5187950134277344,31.507068634033203,,,,,,,0.01813800074160099,,,,0.10568500310182571,44.95061111450195,0.3271790146827698,54.034523010253906
2019-01-16,,0.044776998460292816,,3655.0068359375,,,0.0021379999816417694,,123.54706573486328,,,0.4973739981651306,31.82341766357422,,,,,,,0.01921200007200241,,,,0.10689099878072739,46.18143844604492,0.3297010064125061,53.27626037597656
2019-01-17,,0.04531800001859665,,3678.56396484375,,,0.0020940001122653484,,123.7419204711914,,,0.48301199078559875,31.88865089416504,,,,,,,0.019359000027179718,,,,0.10846100002527237,45.65363311767578,0.329353004693985,54.67336654663086
2019-01-18,,0.04431600123643875,,3657.83935546875,,,0.0021059999708086252,,121.01026153564453,,,0.5007320046424866,31.311487197875977,,,,,,,0.01997300051152706,,,,0.10682100057601929,45.125831604003906,0.32427701354026794,53.49074172973633
2019-01-19,,0.04574999958276749,,3728.568359375,,,0.00215300009585917,,124.5190200805664,,,0.49147000908851624,32.550724029541016,,,,,,,0.02275799959897995,,,,0.10830400139093399,46.2195930480957,0.33100101351737976,54.65100860595703
2019-01-20,,0.043476998805999756,,3601.013671875,,,0.002119000069797039,,119.4748306274414,,,0.4901230037212372,31.176406860351562,,,,,,,0.020903000608086586,,,,0.10470200330018997,44.11306381225586,0.32117700576782227,53.10871505737305
2019-01-21,,0.04293699935078621,,3576.032470703125,,,0.0021009999327361584,,117.15785217285156,,,0.5034120082855225,31.21286964416504,,,,,,,0.019610000774264336,,,,0.1033800020813942,44.57730484008789,0.32078999280929565,52.64168930053711
2019-01-22,,0.043577998876571655,,3604.5771484375,,,0.0020570000633597374,,118.74755096435547,,,0.5403349995613098,31.684425354003906,,,,,,,0.018804000690579414,,,,0.10410299897193909,45.920597076416016,0.3194909989833832,52.75815963745117
2019-01-23,,0.042899999767541885,,3585.123046875,,,0.00204299995675683,,117.45260620117188,,,0.5099760293960571,32.001956939697266,,,,,,,0.021391000598669052,,,,0.10257600247859955,44.88050079345703,0.3164919912815094,52.56727600097656
2019-01-24,,0.04302699863910675,,3600.865478515625,,,0.0020389999262988567,,117.36288452148438,,,0.5042420029640198,32.77610778808594,,,,,,,0.020886000245809555,,,,0.10221000015735626,45.78304672241211,0.31759798526763916,53.486228942871094
2019-01-25,,0.04269099980592728,,3599.765869140625,,,0.0021180000621825457,,116.37834167480469,,,0.47954899072647095,32.9818115234375,,,,,,,0.020813999697566032,,,,0.1017410010099411,46.88933563232422,0.31716498732566833,52.780452728271484
2019-01-26,,0.04264900088310242,,3602.46044921875,,,0.0020830000285059214,,116.48873901367188,,,0.4721490144729614,33.1505241394043,,,,,,,0.02133600041270256,,,,0.10001400113105774,45.73064041137695,0.31423500180244446,52.33955383300781
2019-01-27,,0.04116800054907799,,3583.9658203125,,,0.00202700006775558,,113.40528869628906,,,0.4337489902973175,32.59283447265625,,,,,,,0.020329000428318977,,,,0.09631600230932236,46.575416564941406,0.3094390034675598,51.53499221801758
2019-01-28,,0.03877200186252594,,3470.450439453125,,,0.0019440000178292394,,106.58997344970703,,,0.4134899973869324,31.19925880432129,,,,,,,0.019576000049710274,,,,0.08790399879217148,43.5892333984375,0.2948629856109619,49.36402130126953
2019-01-29,,0.03825100138783455,,3448.116943359375,,,0.001927000004798174,,105.59821319580078,,,0.45523500442504883,31.097110748291016,,,,,,,0.018874000757932663,,,,0.08392299711704254,43.710105895996094,0.2895579934120178,48.82986068725586
2019-01-30,,0.03965599834918976,,3486.181640625,,,0.001961000030860305,,108.90753936767578,,,0.4269289970397949,31.930953979492188,,,,,,,0.020066000521183014,,,,0.08563400059938431,44.26460647583008,0.3204610049724579,49.732120513916016
2019-01-31,,0.038373999297618866,,3457.792724609375,,,0.0019249999895691872,,107.0610122680664,,,0.387690007686615,31.652175903320312,,,,,,,0.019276000559329987,,,,0.08263099938631058,43.66409683227539,0.3100360035896301,49.00098419189453
2019-02-01,,0.03867800161242485,,3487.9453125,,,0.0019160000374540687,,107.60978698730469,,,0.41926300525665283,32.82707977294922,,,,,,,0.01960499957203865,,,,0.08358000218868256,43.72286605834961,0.3085170090198517,48.75238800048828
2019-02-02,,0.03931700065732002,,3521.060791015625,,,0.0019359999569132924,,110.43025970458984,,,0.41492700576782227,34.39482879638672,,,,,,,0.01920199953019619,,,,0.08308999985456467,43.38762283325195,0.31091201305389404,49.40864562988281
2019-02-03,,0.03802900016307831,,3464.013427734375,,,0.0019039999460801482,,107.49266815185547,,,0.39614200592041016,33.43925476074219,,,,,,,0.018823999911546707,,,,0.08134700357913971,42.903839111328125,0.30235201120376587,48.3498649597168
2019-02-04,,0.03785699978470802,,3459.154052734375,,,0.001896000001579523,,107.82160186767578,,,0.3944520056247711,34.10862731933594,,,,,,,0.018651999533176422,,,,0.07972999662160873,42.796653747558594,0.3001979887485504,48.489776611328125
2019-02-05,,0.03789599984884262,,3466.357421875,,,0.001888000057078898,,107.44351959228516,,,0.4217759966850281,34.25664520263672,,,,,,,0.018945999443531036,,,,0.07788199931383133,43.336124420166016,0.29923900961875916,48.32500457763672
2019-02-06,,0.0366629995405674,,3413.767822265625,,,0.0018660000059753656,,104.9192886352539,,,0.399619996547699,32.932987213134766,,,,,,,0.01777699962258339,,,,0.07438699901103973,43.14356231689453,0.29072698950767517,46.4688606262207
2019-02-07,,0.036396000534296036,,3399.4716796875,,,0.0018449999624863267,,104.5353012084961,,,0.4014739990234375,33.22241973876953,,,,,,,0.017753999680280685,,,,0.07468800246715546,43.21210479736328,0.2916179895401001,46.82156753540039
2019-02-08,,0.04075099900364876,,3666.7802734375,,,0.001955999992787838,,119.26774597167969,,,0.43651899695396423,43.4647216796875,,,,,,,0.018307000398635864,,,,0.0812240019440651,48.11674499511719,0.3116829991340637,50.048728942871094
2019-02-09,,0.041058000177145004,,3671.20361328125,,,0.0019490000559017062,,119.4308853149414,,,0.46433401107788086,44.790283203125,,,,,,,0.018480999395251274,,,,0.08080799877643585,48.555694580078125,0.31128400564193726,50.327816009521484
2019-02-10,,0.042830001562833786,,3690.188232421875,,,0.0019460000330582261,,124.80648803710938,,,0.4521859884262085,46.82740783691406,,,,,,,0.019269999116659164,,,,0.0803930014371872,49.82767105102539,0.30990898609161377,50.89271926879883
2019-02-11,,0.04173300042748451,,3648.4306640625,,,0.001905999961309135,,121.29839324951172,,,0.42945098876953125,43.18254089355469,,,,,,,0.018835000693798065,,,,0.07759500294923782,48.27090072631836,0.30274099111557007,51.281978607177734
2019-02-12,,0.04175100103020668,,3653.528564453125,,,0.0018939999863505363,,122.5722885131836,,,0.42539501190185547,43.92864227294922,,,,,,,0.019193999469280243,,,,0.07761599868535995,49.05204391479492,0.30518999695777893,53.594757080078125
2019-02-13,,0.04111799970269203,,3632.070556640625,,,0.001892999978736043,,122.55360412597656,,,0.44404399394989014,41.997642517089844,,,,,,,0.019520999863743782,,,,0.07699000090360641,49.33005142211914,0.304284006357193,52.772090911865234
2019-02-14,,0.040539998561143875,,3616.880859375,,,0.0018970000091940165,,121.39020538330078,,,0.4283759891986847,41.64054870605469,,,,,,,0.018355000764131546,,,,0.07663500308990479,46.86213302612305,0.3019089996814728,51.801612854003906
2019-02-15,,0.0406000018119812,,3620.810791015625,,,0.0019079999765381217,,122.10038757324219,,,0.43296900391578674,42.699668884277344,,,,,,,0.018629999831318855,,,,0.07927600294351578,47.43825149536133,0.3017590045928955,51.33550262451172
2019-02-16,,0.041025999933481216,,3629.78759765625,,,0.0019239999819546938,,123.26021575927734,,,0.44051098823547363,43.59476089477539,,,,,,,0.019044000655412674,,,,0.07842099666595459,46.915985107421875,0.30170300602912903,51.757225036621094
2019-02-17,,0.04145200178027153,,3673.836181640625,,,0.0019920000340789557,,133.598876953125,,,0.4574989974498749,43.928367614746094,,,,,,,0.019975999370217323,,,,0.0796080008149147,48.06875228881836,0.30336999893188477,51.98168182373047
2019-02-18,,0.045605000108480453,,3915.71435546875,,,0.002114000031724572,,146.09837341308594,,,0.4743329882621765,48.043174743652344,,,,,,,0.02144099958240986,,,,0.08369100093841553,51.693233489990234,0.32156801223754883,54.94505310058594
2019-02-19,,0.04615800082683563,,3947.094482421875,,,0.0020669999066740274,,145.34619140625,,,0.4581559896469116,47.86467742919922,,,,,,,0.021429000422358513,,,,0.08998200297355652,52.32735061645508,0.3237679898738861,55.137332916259766
2019-02-20,,0.047550998628139496,,3999.820556640625,,,0.002078999998047948,,149.55433654785156,,,0.4661099910736084,51.78596496582031,,,,,,,0.019909000024199486,,,,0.09173499792814255,52.11064910888672,0.3328799903392792,54.88148498535156
2019-02-21,,0.04496899992227554,,3954.1181640625,,,0.0020280000753700733,,146.13084411621094,,,0.44546300172805786,49.1515998840332,,,,,,,0.020253000780940056,,,,0.08909100294113159,50.43602752685547,0.3212909996509552,53.649208068847656
2019-02-22,,0.04616300016641617,,4005.526611328125,,,0.002056000055745244,,149.0924530029297,,,0.4520289897918701,49.80573272705078,,,,,,,0.021423999220132828,,,,0.09066800028085709,52.64224624633789,0.3219040036201477,54.280128479003906
2019-02-23,,0.04859299957752228,,4142.52685546875,,,0.0020830000285059214,,158.79542541503906,,,0.46188899874687195,51.68092727661133,,,,,,,0.02282699942588806,,,,0.09425699710845947,53.81316375732422,0.3326199948787689,56.841400146484375
2019-02-24,,0.0424560010433197,,3810.427490234375,,,0.001973999897018075,,135.8526611328125,,,0.41064000129699707,44.678592681884766,,,,,,,0.019735999405384064,,,,0.08423399925231934,49.010467529296875,0.3014430105686188,52.34691619873047
2019-02-25,,0.04404300078749657,,3882.6962890625,,,0.00203000009059906,,139.82286071777344,,,0.4706380069255829,46.21306610107422,,,,,,,0.02048099972307682,,,,0.08730500191450119,50.07845687866211,0.32850998640060425,53.138099670410156
2019-02-26,,0.04330400004982948,,3854.35791015625,,,0.0020230000372976065,,138.0896759033203,,,0.4374319911003113,45.49113082885742,,,,,,,0.020547999069094658,,,,0.0868000015616417,49.40534210205078,0.31947699189186096,52.7818717956543
2019-02-27,,0.04326999932527542,,3851.04736328125,,,0.002019000006839633,,136.12596130371094,,,0.43147900700569153,45.581424713134766,,,,,,,0.02090499922633171,,,,0.08619499951601028,49.988094329833984,0.3131060004234314,52.3250732421875
2019-02-28,,0.043122999370098114,,3854.785400390625,,,0.0019759999122470617,,136.74624633789062,,,0.4274210035800934,46.23725509643555,,,,,,,0.0203699991106987,,,,0.0855029970407486,49.12126922607422,0.3150779902935028,51.82746887207031
2019-03-01,,0.043278999626636505,,3859.583740234375,,,0.0019940000493079424,,136.44361877441406,,,0.431784987449646,47.487239837646484,,,,,,,0.020027000457048416,,,,0.08583299815654755,49.562171936035156,0.31731200218200684,52.28588104248047
2019-03-02,,0.042837999761104584,,3864.4150390625,,,0.002002999885007739,,134.2069549560547,0.4077470004558563,,0.42778700590133667,49.01536560058594,,,,,,,0.02085700072348118,,,,0.08445999771356583,49.98366928100586,0.3151260018348694,52.04801940917969
2019-03-03,,0.04231199994683266,,3847.17578125,,,0.0019990000873804092,,132.24942016601562,0.3627150058746338,,0.42416900396347046,48.38032150268555,,,,,,,0.020573999732732773,,,,0.08723500370979309,50.10773849487305,0.3125540018081665,51.05693435668945
2019-03-04,,0.04060199856758118,,3761.55712890625,,,0.001981999957934022,,127.77412414550781,0.3350990116596222,,0.4078109860420227,46.43203353881836,,,,,,,0.021831000223755836,,,,0.08353900164365768,48.4932861328125,0.30513298511505127,49.261444091796875
2019-03-05,,0.04321200028061867,,3896.375,,,0.001984999980777502,,137.8223876953125,0.3214470148086548,,0.4329969882965088,53.1324577331543,,,,,,,0.023200999945402145,,,,0.08629900217056274,50.54852294921875,0.3165070116519928,51.0815315246582
2019-03-06,,0.04284299910068512,,3903.942626953125,,,0.0019829999655485153,,138.7893524169922,0.31359899044036865,,0.43182098865509033,55.784278869628906,,,,,,,0.024733999744057655,,,,0.08556599915027618,50.848655700683594,0.31703099608421326,50.79280090332031
2019-03-07,,0.04294399917125702,,3911.484375,,,0.0019910000264644623,,138.0345001220703,0.35023701190948486,,0.45583200454711914,57.18903350830078,,,,,,,0.02854200080037117,,,,0.0855410024523735,51.028377532958984,0.314765989780426,50.7100715637207
2019-03-08,,0.042663998901844025,,3901.131591796875,,,0.001979999942705035,,135.1270751953125,0.2893249988555908,,0.4662019908428192,56.09954833984375,,,,,,,0.027254000306129456,,,,0.08724600076675415,50.01823043823242,0.3100869953632355,49.81924819946289
2019-03-09,,0.04672800004482269,,3963.313720703125,,,0.001998000079765916,,137.96533203125,0.2697159945964813,,0.4774560034275055,58.086891174316406,,,,,,,0.026838000863790512,,,,0.08974400162696838,50.787418365478516,0.3138259947299957,51.69272232055664
2019-03-10,,0.04569799825549126,,3951.599853515625,,,0.0019990000873804092,,136.75868225097656,0.2576430141925812,,0.5017679929733276,57.18186569213867,,,,,,,0.028317000716924667,,,,0.10003899782896042,50.948211669921875,0.3131070137023926,50.96059036254883
2019-03-11,,0.04763299971818924,,3905.227294921875,,,0.0019660000689327717,,133.8340301513672,0.21925100684165955,,0.46748998761177063,55.42021560668945,,,,,,,0.025759000331163406,,,,0.10226300358772278,50.235599517822266,0.3110649883747101,50.020877838134766
2019-03-12,,0.04739699885249138,,3909.15625,,,0.0020119999535381794,,134.44288635253906,0.2215300053358078,,0.4885520040988922,56.99705505371094,,,,,,,0.024716999381780624,,,,0.10459800064563751,51.47206497192383,0.3102009892463684,53.38815689086914
2019-03-13,,0.04659000039100647,,3906.71728515625,,,0.002025000052526593,,133.26307678222656,0.24780499935150146,,0.48451000452041626,55.93318557739258,,,,,,,0.02402999997138977,,,,0.10819900035858154,52.04031753540039,0.3140980005264282,51.52399826049805
2019-03-14,,0.048055000603199005,,3924.369140625,,,0.0020389999262988567,,133.7115936279297,0.23205099999904633,,0.49109700322151184,56.58418273925781,,,,,,,0.023945000022649765,,,,0.10727199912071228,52.35450744628906,0.31295499205589294,52.61791229248047
2019-03-15,,0.05007699877023697,,3960.9111328125,,,0.002047999994829297,,137.69178771972656,0.23534199595451355,,0.49008700251579285,58.9892578125,,,,,,,0.024369999766349792,,,,0.10777299851179123,53.606990814208984,0.31505200266838074,53.65230941772461
2019-03-16,,0.051621001213788986,,4048.725830078125,,,0.002076999982818961,,142.39817810058594,0.2305079996585846,,0.48559901118278503,61.84475326538086,,,,,,,0.025265000760555267,,,,0.10961899906396866,54.63551330566406,0.320468008518219,55.04262924194336
2019-03-17,,0.050207000225782394,,4025.22900390625,,,0.0020810000132769346,,140.00054931640625,0.23997199535369873,,0.4836849868297577,61.243778228759766,,,,,,,0.024668000638484955,,,,0.10938499867916107,53.535606384277344,0.3176119923591614,54.6543083190918
2019-03-18,,0.05045200139284134,,4032.50732421875,,,0.0020830000285059214,,139.37460327148438,0.2302349954843521,,0.48071399331092834,60.26480484008789,,,,,,,0.024153999984264374,,,,0.1159140020608902,53.48814010620117,0.317440003156662,54.35581970214844
2019-03-19,,0.05259399861097336,,4071.190185546875,,,0.0020910000894218683,,140.51919555664062,0.2207220047712326,,0.4853909909725189,60.61556625366211,,,,,,,0.025359999388456345,,,,0.11324799805879593,54.75062942504883,0.3192810118198395,57.267513275146484
2019-03-20,,0.05389099940657616,,4087.476318359375,,,0.002061000093817711,,140.6863555908203,0.22199800610542297,,0.48608601093292236,60.8465461730957,,,,,,,0.0299529992043972,,,,0.11140300333499908,55.880741119384766,0.31960999965667725,59.17378234863281
2019-03-21,,0.05290000140666962,,4029.326904296875,,,0.0020540000405162573,,136.6360626220703,0.20480699837207794,,0.4610610008239746,59.378326416015625,,,,,,,0.028717000037431717,,,,0.10794699937105179,53.85298538208008,0.312718003988266,56.21259689331055
2019-03-22,,0.05806199833750725,,4023.96826171875,,,0.0020520000252872705,,137.1814422607422,0.209307000041008,,0.46644601225852966,59.82400131225586,,,,,,,0.03000199981033802,,,,0.10869300365447998,53.923118591308594,0.31154099106788635,55.677188873291016
2019-03-23,,0.0637810006737709,,4035.826416015625,,,0.0020639998838305473,,138.2398681640625,0.20675699412822723,,0.46308401226997375,61.34861373901367,,,,,,,0.03253300115466118,,,,0.10828100144863129,53.84037399291992,0.3123590052127838,57.25119400024414
2019-03-24,,0.06170399859547615,,4022.168212890625,,,0.0020540000405162573,,136.98692321777344,0.21098600327968597,,0.45640501379966736,60.223876953125,,,,,,,0.032276999205350876,,,,0.1060120016336441,53.74467849731445,0.3089919984340668,57.394107818603516
2019-03-25,,0.05902500078082085,,3963.070556640625,,,0.00204299995675683,,135.03102111816406,0.20127999782562256,,0.47639501094818115,59.49673843383789,,,,,,,0.03292199969291687,,,,0.10246899724006653,52.339847564697266,0.30405500531196594,55.72932052612305
2019-03-26,,0.062369998544454575,,3985.080810546875,,,0.0020540000405162573,,135.46035766601562,0.18601399660110474,,0.4636009931564331,59.343528747558594,,,,,,,0.03564799949526787,,,,0.10337900370359421,52.94049835205078,0.3050599992275238,55.19002914428711
2019-03-27,,0.0675949975848198,,4087.066162109375,,,0.002085000043734908,,140.9881591796875,0.19797199964523315,,0.49987098574638367,62.25143051147461,,,,,,,0.03758399933576584,,,,0.10806199908256531,54.72978973388672,0.31246501207351685,57.62664031982422
2019-03-28,,0.06582800298929214,,4069.107177734375,,,0.002073999959975481,,139.41647338867188,0.22069300711154938,,0.5034589767456055,61.17048645019531,,,,,,,0.0368800014257431,,,,0.10744000226259232,53.898414611816406,0.3092460036277771,56.844242095947266
2019-03-29,,0.07128900289535522,,4098.37451171875,,,0.002087000058963895,,142.49742126464844,0.20674000680446625,,0.4995020031929016,61.301612854003906,,,,,,,0.03464300185441971,,,,0.10757199674844742,53.48281478881836,0.30792900919914246,56.93889236450195
2019-03-30,,0.07173900306224823,,4106.66015625,,,0.0020800000056624413,,142.09268188476562,0.2048729956150055,,0.4942780137062073,60.62196350097656,,,,,,,0.031975001096725464,,,,0.10735899955034256,53.450191497802734,0.31063199043273926,56.84516143798828
2019-03-31,,0.0697460025548935,,4105.404296875,,,0.0020800000056624413,,141.51409912109375,0.19750800728797913,,0.5076130032539368,60.75539779663086,,,,,,,0.03371100127696991,,,,0.1076510027050972,55.885337829589844,0.3092289865016937,58.50663757324219
2019-04-01,,0.07232999801635742,,4158.18310546875,,,0.0024610001128166914,,141.830322265625,0.20205199718475342,,0.5561379790306091,60.67799377441406,,,,,,,0.03561199828982353,,,,0.10961499810218811,59.97315979003906,0.3127470016479492,62.42385482788086
2019-04-02,,0.08546700328588486,,4879.8779296875,,,0.002795000094920397,,163.9617462158203,0.205812007188797,,0.5842790007591248,76.1932601928711,,,,,,,0.03940900042653084,,,,0.1219009980559349,69.05905151367188,0.3514989912509918,69.94391632080078
2019-04-03,,0.09072300046682358,,4973.02197265625,,,0.0031640001107007265,,161.45880126953125,0.19390399754047394,,0.5654529929161072,84.92193603515625,,,,,,,0.03932899981737137,,,,0.12133900076150894,65.70659637451172,0.3422339856624603,69.0250244140625
2019-04-04,,0.08737000077962875,,4922.798828125,,,0.003696999978274107,,158.0525360107422,0.19629600644111633,,0.5422400236129761,84.98090362548828,,,,,,,0.03952400013804436,,,,0.11878799647092819,63.92605209350586,0.3325130045413971,67.28996276855469
2019-04-05,,0.0912259966135025,,5036.68115234375,,,0.003590000094845891,,165.5148468017578,0.19860300421714783,,0.5774679780006409,88.67786407470703,,,,,,,0.040672000497579575,,,,0.1263670027256012,69.16213989257812,0.36180299520492554,72.10673522949219
2019-04-06,,0.09028899669647217,,5059.8173828125,,,0.0034390001092106104,,165.94720458984375,0.20048700273036957,,0.570110023021698,92.57341766357422,,,,,,,0.04267000034451485,,,,0.12472900003194809,68.09186553955078,0.3544049859046936,71.27047729492188
2019-04-07,,0.09048400074243546,,5198.89697265625,,,0.0034179999493062496,,174.53164672851562,0.20337800681591034,,0.577118992805481,92.31237030029297,,,,,,,0.04385099932551384,,,,0.13030299544334412,69.8070068359375,0.3598560094833374,74.50141143798828
2019-04-08,,0.087008997797966,,5289.77099609375,,,0.0030449999030679464,,180.25881958007812,0.21423600614070892,,0.5688989758491516,89.4930419921875,,,,,,,0.03946699947118759,,,,0.1319960057735443,71.09341430664062,0.3582339882850647,72.78399658203125
2019-04-09,,0.08374900370836258,,5204.95849609375,,,0.0028840000741183758,,176.1145782470703,0.20650799572467804,,0.5346800088882446,86.7869644165039,,,,,,,0.039969999343156815,,,,0.12538400292396545,68.37260437011719,0.34946200251579285,70.85507202148438
2019-04-10,,0.08996400237083435,,5324.5517578125,,,0.003020999953150749,,177.3374786376953,0.20233400166034698,,0.5202569961547852,88.37773895263672,,,,,,,0.05445599928498268,,,,0.12546199560165405,70.97735595703125,0.3547919988632202,71.8855972290039
2019-04-11,,0.08338499814271927,,5064.48779296875,,,0.0027890000492334366,,165.4970245361328,0.182545006275177,,0.4861229956150055,79.67799377441406,,,,,,,0.04608200117945671,,,,0.11668500304222107,66.36711883544922,0.3309839963912964,69.82156372070312
2019-04-12,,0.08346299827098846,,5089.5390625,,,0.002856000093743205,,164.736328125,0.19097900390625,,0.4953500032424927,78.96395874023438,,,,,,,0.04853000119328499,,,,0.1146090030670166,66.10135650634766,0.3263460099697113,71.0941390991211
2019-04-13,,0.08373100310564041,,5096.58642578125,,,0.0028719999827444553,,164.5133514404297,0.193448007106781,,0.5392079949378967,78.22130584716797,,,,,,,0.049258001148700714,,,,0.115897998213768,65.32377624511719,0.32603099942207336,69.40830993652344
2019-04-14,,0.08464299887418747,,5167.72216796875,,,0.002882000058889389,,167.83851623535156,0.1914130002260208,,0.5287399888038635,82.9375228881836,,,,,,,0.053720999509096146,,,,0.11666300147771835,66.58150482177734,0.32880899310112,69.72435760498047
2019-04-15,,0.08230700343847275,,5067.1083984375,,,0.00279000005684793,,161.5741729736328,0.18361400067806244,,0.49221399426460266,79.05470275878906,,,,,,,0.05025000125169754,,,,0.11362899839878082,64.35227966308594,0.3209129869937897,67.35014343261719
2019-04-16,,0.08378300070762634,,5235.5595703125,,,0.0028349999338388443,,167.62344360351562,0.18864500522613525,,0.5030540227890015,81.34928131103516,,,,,,,0.053057000041007996,,,,0.11750499904155731,68.903076171875,0.3272179961204529,69.65564727783203
2019-04-17,,0.08307400345802307,,5251.93798828125,,,0.0028099999763071537,,166.9507598876953,0.1982080042362213,,0.5002589821815491,79.32746887207031,,,,,,,0.05047199875116348,,,,0.1166360005736351,67.4773941040039,0.33545300364494324,70.35545349121094
2019-04-18,,0.08177500218153,,5298.3857421875,,,0.0029460000805556774,,173.81402587890625,0.21198800206184387,,0.5243620276451111,82.07487487792969,,,,,,,0.05262700095772743,,,,0.11736299842596054,69.16213989257812,0.3370650112628937,70.36747741699219
2019-04-19,,0.0794999971985817,,5303.8125,,,0.0028929999098181725,,173.70843505859375,0.205143004655838,,0.514270007610321,82.56922149658203,,,,,,,0.049338001757860184,,,,0.11573699861764908,68.56694030761719,0.33190199732780457,69.93888854980469
2019-04-20,,0.07650599628686905,,5337.88623046875,,,0.002901999978348613,,173.7512664794922,0.2303140014410019,,0.5156610012054443,81.51249694824219,,,,,,,0.04763200134038925,,,,0.11553200334310532,69.52452850341797,0.3284760117530823,69.74510955810547
2019-04-21,,0.07410600036382675,,5314.53125,,,0.0027600000612437725,,170.04652404785156,0.23436099290847778,,0.49949800968170166,77.33155822753906,,,,,,,0.0461760014295578,,,,0.1124039962887764,68.718505859375,0.3224489986896515,68.27406311035156
2019-04-22,,0.0780399963259697,,5399.365234375,,,0.0027979998849332333,,171.87466430664062,0.23144400119781494,,0.49666398763656616,76.94807434082031,,,,,,,0.048319000750780106,,,,0.11349499970674515,68.59263610839844,0.32393398880958557,69.02003479003906
2019-04-23,,0.07452400028705597,,5572.3623046875,,,0.0027719999197870493,,171.4477996826172,0.20940400660037994,,0.48148301243782043,74.84502410888672,,,,,,,0.043035998940467834,,,,0.11182399839162827,69.33094787597656,0.3212220072746277,67.34854125976562
2019-04-24,,0.07264500111341476,,5464.86669921875,,,0.002598999999463558,,165.8260955810547,0.18888899683952332,,0.47831299901008606,73.30894470214844,,,,,,,0.0421379990875721,,,,0.10325899720191956,67.67943572998047,0.3023180067539215,65.07174682617188
2019-04-25,,0.06924399733543396,,5210.515625,,,0.0025059999898076057,,154.4593963623047,0.15933600068092346,,0.4455060064792633,71.24811553955078,,,,,,,0.03957600146532059,,,,0.09907499700784683,61.301387786865234,0.28938400745391846,61.75166702270508
2019-04-26,,0.06921900063753128,,5279.34814453125,,,0.0025190000887960196,,156.3470916748047,0.1447789967060089,,0.436926007270813,73.11534881591797,,,,,,,0.03796999901533127,,,,0.09914000332355499,62.08967208862305,0.29850199818611145,61.378089904785156
2019-04-27,,0.0701960027217865,,5268.291015625,,,0.0025160000659525394,,158.4349365234375,0.1498049944639206,,0.4415709972381592,72.12090301513672,,,,,,,0.037046000361442566,,,,0.09995099902153015,62.5504035949707,0.2967410087585449,61.53212356567383
2019-04-28,,0.06859099864959717,,5285.13916015625,,,0.0025309999473392963,,157.29507446289062,0.1457670032978058,,0.4482179880142212,69.72679901123047,,,,,,,0.0368800014257431,,,,0.0987360030412674,61.22995376586914,0.2974259853363037,60.103816986083984
2019-04-29,,0.06463100016117096,,5247.3525390625,,,0.0024659999180585146,,155.20199584960938,0.1282919943332672,,0.4335010051727295,67.96038055419922,,,,,,,0.03686400130391121,,,,0.09647499769926071,60.54192352294922,0.2942889928817749,58.47600555419922
2019-04-30,,0.07034599781036377,,5350.7265625,,,0.0025130000431090593,,162.16603088378906,0.13931599259376526,,0.4731700122356415,74.28087615966797,,,,,,,0.03542599827051163,,,,0.09995300322771072,62.095947265625,0.30947598814964294,60.57847213745117
2019-05-01,,0.06901399791240692,,5402.697265625,,,0.0025210001040250063,,160.81834411621094,0.13636499643325806,,0.4760249853134155,73.65776824951172,,,,,,,0.0377269983291626,,,,0.10135100036859512,64.95965576171875,0.3046959936618805,61.148948669433594
2019-05-02,,0.06857900321483612,,5505.28369140625,,,0.0026110000908374786,,162.12278747558594,0.13293899595737457,,0.4634209871292114,73.77717590332031,,,,,,,0.03922399878501892,,,,0.10027500241994858,64.40686798095703,0.30323898792266846,59.76673889160156
2019-05-03,,0.06985799968242645,,5768.28955078125,,,0.0027209999971091747,,167.95240783691406,0.134102001786232,,0.5121650099754333,79.32653045654297,,,,,,,0.03712800145149231,,,,0.10229499638080597,67.02481079101562,0.3082219958305359,62.631690979003906
2019-05-04,,0.066880002617836,,5831.16748046875,,,0.00267999991774559,,164.02658081054688,0.12373600155115128,,0.49499499797821045,78.0638427734375,,,,,,,0.03558100014925003,,,,0.09967699646949768,67.79167175292969,0.30455198884010315,60.82932662963867
2019-05-05,,0.06614600121974945,,5795.70849609375,,,0.002652999944984913,,163.45069885253906,0.12232600152492523,,0.5069789886474609,75.98436737060547,,,,,,,0.03453100100159645,,,,0.09892699867486954,66.08014678955078,0.3023419976234436,59.76376724243164
2019-05-06,,0.06678000092506409,,5746.80712890625,,,0.0025420000310987234,,172.65321350097656,0.123539999127388,,0.5781199932098389,74.98275756835938,,,,,,,0.036991000175476074,,,,0.09780900180339813,66.54827880859375,0.302388995885849,60.01691818237305
